30820,Nine: Nine Time Travels,4.02,224,1,2013,"{7,6}",1,4,0,8,0,0,0,1,4,7
37249,Triangle,4.02,224,1,2014,"{6,4,28,7}",2,0,0,0,9,10,3,7,8,10
42780,My Unfortunate Boyfriend,3.69,223,1,2015,"{7,1}",0,0,0,0,4,0,0,0,6,0
34919,Phantom,4.35,222,1,2012,"{6,25}",2,0,0,0,5,0,0,0,0,0
43103,SIXTEEN (JYP),4.08,220,1,2015,"{11,96,38,2}",5,0,0,0,7,0,0,2,3,1
43827,Fall in Love with Soon-Jung,4.11,220,1,2015,"{1,6}",0,0,0,7,5,1,6,3,3,1
31608,INFINITE's Ranking King,4.48,219,1,2012,"{37,1}",2,0,0,0,7,0,0,1,7,0
32116,Take Care of Agasshi /My Fair Lady,3.71,219,1,2009,"{1,7}",0,0,0,0,8,3,0,1,8,9
36566,Secret Love Affair,3.85,213,1,2014,"{7,6,32}",3,0,0,0,0,0,0,0,5,2
38793,Twenty Years Old,3.75,212,1,2014,"{7,2}",10,0,0,0,9,0,0,2,8,10
43780,We broke up,3.83,212,1,2015,"{7,6,1}",0,0,0,0,3,0,0,3,6,1
34609,Age of feeling: Inspiring generation,3.8,211,1,2014,"{6,36,4,45,7}",0,6,0,0,7,1,0,10,3,5
42117,Ho Goo's Love,3.98,207,1,2015,"{7,1}",0,0,0,0,4,0,0,0,8,3
49611,Beautiful Mind,4.41,207,1,2016,"{35,6,26}",0,0,0,0,10,9,7,2,5,9
33931,I need romance 2012,3.72,205,1,2012,"{6,7}",0,0,0,0,2,0,7,0,5,0
38018,The Night Watchman,3.6,203,1,2014,"{26,12,7,6,45}",2,8,0,9,3,0,5,2,7,6
38020,Cantabile Tomorrow,3.84,201,1,2014,"{1,32,7}",4,0,0,0,6,0,2,0,6,0
45285,I Remember You,4.45,201,1,2015,"{1,25,7,26}",0,0,0,0,6,9,0,7,5,9
36686,This is INFINITE,4.37,200,1,2014,{37},0,0,0,0,9,0,0,0,7,2
38014,Plus Nine Boys,4.14,200,1,2014,"{6,7,1}",6,0,0,8,4,0,2,0,8,0
51394,Positive Physique,4.15,200,1,2016,"{7,6}",8,0,0,0,7,0,2,0,8,1
20894,Strong Heart (???),4.42,196,1,2009,"{37,54}",0,0,0,0,3,0,0,0,6,7
38748,Hitmaker,4.22,196,2,2014,{37},5,0,0,0,8,0,0,0,4,0
34033,Medical Top Team,4.06,195,1,2013,"{35,7}",1,0,0,0,10,2,3,0,9,4
44897,Bubblegum,3.59,195,1,2015,"{6,7}",0,0,0,0,9,0,2,0,10,2
2793,My Lovely Sam Soon,4.04,194,1,2005,"{6,7,1}",0,0,0,0,8,0,4,0,5,0
51139,Something About 1%,4.21,194,1,2016,"{7,1}",0,0,0,0,7,1,3,10,7,10
32208,Infinite Challenge,4.56,192,4,2005,{1},0,0,0,0,0,0,0,0,8,0
48782,Nightmare Teacher,4.18,192,1,2016,"{6,25}",9,0,0,8,4,9,0,0,7,5
29480,Paradise Ranch,3.54,191,1,2011,"{10,7,104,1,6}",0,0,0,0,0,0,5,3,8,6
31762,B.A.P's Killing Camp,4.38,190,1,2012,"{37,1}",0,0,0,4,0,0,0,0,9,0
42125,NO.MERCY (???),4.26,190,1,2014,"{11,96}",7,0,0,0,9,0,0,0,2,0
52003,Introverted Boss,3.7,190,1,2017,"{1,7}",0,0,0,0,9,7,8,9,7,10
32475,SHINee One Fine Day,4.66,186,1,2013,"{37,50}",0,0,0,0,8,0,0,0,9,4
38570,5 Minute Before Chaos,4.58,186,1,2014,"{37,1,38,32}",0,0,0,0,7,0,0,0,9,5
48185,MONSTA X's Right Now,4.73,186,1,2016,\N,0,0,0,0,7,0,0,0,9,5
48474,Choco Bank,3.97,185,1,2016,"{6,7,1}",7,9,9,8,6,5,3,8,1,1
41634,"Persevere, Goo Hae Ra",3.77,183,1,2015,"{32,7}",2,9,6,7,5,9,10,3,1,0
48579,Marriage Contract,4.18,181,1,2016,"{7,6}",4,9,10,3,4,10,3,0,5,3
34226,God's Quiz,4.49,180,4,2010,"{35,25,28}",0,0,0,10,10,10,0,4,3,8
32418,Warrior Baek Dong Soo,4.16,179,1,2011,"{6,4}",0,10,3,3,9,10,3,8,8,10
33519,Bridal Mask,4.1,179,1,2012,"{4,45,6}",0,7,0,0,8,9,0,10,6,9
35443,K-pop Star,4.16,179,4,2011,\N,0,0,0,0,10,0,0,0,0,0
37155,Showtime: Burning the Beast,4.55,178,1,2014,"{34,48,32,1,37}",3,1,2,6,5,2,10,1,0,7
45328,INFINITE Showtime,4.71,178,1,2015,\N,4,4,5,9,6,3,1,9,1,7
33730,When a Man Loves,3.64,176,1,2013,"{7,6}",6,0,0,0,6,8,9,9,5,3
34877,"King of Baking, Kim Tak Goo",4.15,176,1,2010,"{7,113,6,10}",0,0,0,0,10,4,0,0,9,2
32345,"You're the Best, Lee Soon Shin",3.7,175,1,2013,"{10,1}",0,0,0,0,5,5,8,3,3,10
48352,High-end Crush,3.98,175,1,2015,"{6,7}",5,5,9,1,9,4,1,5,10,2
42965,A Divorce Lawyer in Love,3.57,174,1,2015,"{7,6,1}",5,0,3,0,2,6,6,3,2,4
39538,90:2014,4.03,173,1,2014,"{37,32}",2,5,7,6,5,10,7,10,6,9
38017,Finding True Love,3.82,172,1,2014,"{7,1}",4,0,2,8,1,5,3,10,8,0
41678,Spy (SK),3.39,172,1,2015,"{4,10,7,26}",3,5,10,6,8,6,2,2,4,6
33131,"Jang Ok Jung, Living in Love",4.23,171,1,2013,"{6,7,45}",0,10,0,0,10,10,7,6,1,5
30788,Can You Hear My Heart?,3.97,170,1,2011,"{10,7,6}",3,0,4,0,8,2,10,0,6,8
38547,The Three Musketeers (SK),3.87,169,3,2014,"{45,7,36,5,4,6}",4,1,10,7,3,1,3,1,8,2
31360,Ta-Dah! It's B.A.P,4.19,162,1,2012,"{54,1}",0,0,0,8,8,0,0,0,9,0
36056,Mimi,3.78,162,1,2014,{7},0,0,0,0,8,8,5,0,7,1
